id	document	label
8178960	황추생 이랑 오진우 의 엄청난 악역 연기 가 막장 스토리 에 묻혀 버려서 아쉬운 작품 ..	1
9650670	마지막 에 정신병원 복도 에서 살리에리 가 네 죄 를 사하노라 하다가 모차르트 처럼 웃는게 압 권 이었다	1
7278083	남자 주연 헤어스타일 이 맘 에 안 들어	0
8646864	애니매이션 중 가장 기억 에 남고 몇번 은 봣던 애니매이션 정말 대작 이에요	1
5435950	2 빠닼	1
9676739	가방 걸레 압꿘 아 우 껴 죽는줄	1
8880351	일본인 팼다 뭐 그런 걸 떠나서 웬만하면 중국영화 는 평점 높게 안 주는데 괜찮은 영화인 듯	1
5509745	옥 이역 맡은 친구 가 제 친구 네 여 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
8463618	아깝다 나 의 1 점도 ㅡㅡ	0
884444	본 사람 만이 얘기 할수있다 .. 마법사 들 , 실비 아 ... 멋진 .. 예술 영화 !	1
7910238	휴	1
9395893	블렉코메디 ? 걍 코 메딘 데 ?	0
6723359	나도 다큐 나 찍어 볼까	0
7443112	브래드피트 의 연기 스펙 을 보고 도 1 점 을 줄수있는가 ? 이런 영화 도 이해 못 하는 사람 들 은 두사부일체 같은 킬링타임 용 영화 나 보길 ...	1
8836210	봐도 봐도 절대 질리 지 않는다 . 런닝타임 이 길것 같지만 절대 길지 않고 보는내내 눈 을 뗄수가 없을 정도 로 시간 이 빨리 간다	1
10207505	정말 너무 재미없다 ㅠㅠ 워킹데드 볼 래	0
5682971	우리 가 남이가 , 부산 을 이용 해 마케팅 했지만 젠장 . 부산 이 그 부산 이었더라도 실패	0
10185285	중딩 인가 고딩 때 .. 아빠 랑 터미널 극장 에서 같이 처음 으로 봤던 영화 . 정말 좋았습니다 .	1
8551702	이딴 걸 방송 이라고 쳐 만들 엇 나 ㅋ 욕 만 나오네 ㅗ	0
5718520	일부 괜찮은 한국 영화 빼고 욕 만 해대 는 한국 영화 보다는 잘 만들었다고 본다 !	1
7200792	마지막 에 어이없 네 왜 죽어	0
7672971	결말 ㅠㅠ	1
1535073	마지막 에 나오는 시 한편 이 가슴 에 와 닿습니다 .	1
6776582	빠순이 들 심리 를 이용 해 돈 벌여 쳐 먹으려는 이수만 과 그 소 속 가수 들 의 교묘하고 상업 적 인 미천한 이야기	0
6206713	보는 내내 가슴 이 아팠지만 이 게 현실 이라는 게 참으로 속상했습니다 .	1
10057339	과유 불급 이라 해도 놀라운 , 그러나 [ 인터스텔라 ] 를 통해 극복 해냈다는 게 더 놀라운	1
1893026	내용 을 100% 이해 하지는못 했지만 , 장면 하 나 하나 가 아름다운 영화	1
6434151	2 차 대전 이 낳은 네덜란드인 들 의 아픔 ! 일제시대 우리나라 여인 들 의 모습 은 어떠했을지 ... 가슴 이 아련해진다 . 외세 가 침입 하면 , 인간 은 2 종류 로 나뉜다 . 애완견 처럼 복종 하는 자 .. 모든 것 을 걸고서 싸우는 자 ! 배신자 들 을 척결 한 그 들 이 , 진정 부럽다 .	1
269996	재미있고 없고를 떠나 이런 시도 는 계속 되야 한다 .	1
6830764	그럭저럭 ... 하지만 지루한 부분 이 분명 있다는 ...	0
7176721	기대 된디	1
6279294	정말 너무 좋았던 영화 . 잊어버린 꿈 에 대해 생각 해 볼 수 있게 한 영화 .	1
632991	개 쌈 마이 영화	0
1946752	대한민국 이 이렇게 저 질 영화 를 만든다는게 추접 스럽다 .	0
5382220	동물 좋아하는 사람 으로써는 감동 임 .	1
8619726	아바타 같은 소리 하 네 ..	0
3408263	정준 용씨 연기 넘 멋져용 !!!	1
8718147	이렇게 재미있는 섹스 판타지 를 본적 이 없다 . ㅋㅋㅋ	1
6143682	짱 ~!! 그런데 마직 막부 분 에서는 슬프 네 여 ㅠㅠ	1
6778742	감동 ~ my way 를 좋아한다면 꼭 보세요 . 이런 영화 넘 좋은데 ... 상영 관 이 잘 없어 ㅠ . ㅠ 아님 일주일 하고 내려 버리고 .. 못 보신 분들 꼭 보시길 ..	1
5802225	최고	1
6731936	지루하다 , 몰입도 도 별로 다 ,, 하지만 마지막 반전 하나로 이 모든 것 을 끝내는 영화 다 . 개인 적 으로 식스센스 유주얼서스펙트 를 능가 한다고 생각 한다	1
179216	캐롤 의 첫사랑 이라는 제목 으로 일본 에서 개봉 했죠 ... 괜찮은 영화 입니다 ..	1
9463806	재밌었습니다 !!!^ 0 ^)/ ㅎㅎ	1
8757261	로렌스 ㅈ 애니 웨이 시간 은 조금 길었 지밀 재밌게 잘 봤어요	1
1647375	돌아왔다 형 래 ..	0
9093396	이요원 연기 가관 이네 배우 라는 직업 을 가지신 분 이 돈 을 참 쉽게 버시 네	0
5699497	마음 이 따뜻해지는 영화	1
10093275	디카프리오 는 진리 다 미친 연기력 에 빠져들었다	1
7531068	내 가 이 드라마 를 딱 마지막 회 까지 2회 를 남기고 포기 했는데 너무 재미 가 없어서 임 진심 보는내내 존나 짜증 만나고 다음 회 가 기대 가 전혀 안됨 왠만하면 마지막 회 까지 2회 남았으면 지금 까지 본게 있으니 끝 까지 볼텐데 이건 진짜 쓰레기 임 ㄷㄷ ; 안 보는게 답임	0
9286168	""" 한마디 만 할께 """" 이 영화 는 인생 의 낭비 다 """" 글 고 알바 새끼 들 다 죽 이고 싶네 ㅡㅡ """	0
348966	재밌다 . 그 뿐 .	1
10247384	주 여 나를 평화 의 도구로 써 주소 서	1
4674787	케이블 채널 에서 10 번 도 더 나온거 같다 ...	0
8844045	감독 을 마파도 로 보내고 싶다 .	0
6132613	진짜 너무 재밌게 봤어요 ㅋ 마지막 에 스탠 아이 임신 해서 더 행복했음 ..^^	1
3561416	이런 개판 영화 를 보고 청소년 들 은 교훈 을 얻는게 아니라 따라 한다는 걸 어른 들 은 모른다 .	0
9488373	꼬 라기 非 추천 영화 .... the 10 th ? 상실 → 상처 → 후회 → 추억 →→→ 그리움 .... 삶 이 당신 을 必要 ( Necessary ) 로 하고 있습니까 ? 아니면 .... 당신 에게 삶 이 필요합니까 ?http://me2.do/FJtbrCiA	1
8333099	""" 영 화란 , 특성 을 명확히 알려주는 예 . """" 이야기 가 있고 , 이를 알맞게 캐릭터 를 창 출하 고 이야기 를 끌어 나가는 일 은 오직 감독 만이 해야 할 일이 라는 것 ."""" 이 너 무도 명확히 이영화 에서 나타난다 . 영화 는 정말 이지 감독 이란 작가 의 몫 이다 ."""	0
8718932	시리즈 중 젤 재미없다고 생각	0
6296301	잔잔하고 짧지만 감동 은 확실하네요 . 엄마 에 대해 생각 할 수 있는 기회 였어요 .	1
8797636	ost 와 스토리 , 연기 모두 감동 을 주는 영화	1
4002735	저 도 지금 보고있어요 ㅋㅋㅋ	1
9657049	에르 체베트 바토리 의 대한 얘기 는 많이 있죠 . 피 의 여왕 바토리 와 왕족 들 의 희생양 바토리 하지만 피 의 여왕 이라는 얘기 가 더 유명하기에 영화 도 그 쪽 으로 만든듯 싶습니다 . 또 다른 얘기 를 보면 참 안타까운 비운 의 여인 일 뿐 인데 말 이 죠	0
1341597	계속 울었다 .. ㅜㅜ	1
9996974	음 ... 누가 가해자 이고 누가 피해자 인지 ?	0
10251991	저희 엄마 도 재밌다고 하고 곰 도 귀엽고 웃기면서 감동 적이네요 추천 합니다	1
8022195	쓸데없이 분량 이 많고 지루한 드라마 파트 + 영양가 없는 액션 파트	0
9606684	오랜 만 에 괜찮은 영화 한편 봤네요	1
8071959	캐스팅 도 거참 최악 이고 배우 들 얼굴 도 진짜 억울하다 억울해 연기 (???) 진짜 발연기 도 아니고 발톱 때 연 기 랄 까 진짜 해도 너무한다	0
8721744	깊이 있고 여운 이 남는 영화배우 들 연기 가 인상 적이네요	1
9061953	솔직히 이 거 안 본 사람 은 간첩 , 모르는 사람 은 간첩 , 이건 진짜 신의 한수	1
10197482	진심 핵 노잼 감독 의 역량 을 따져 볼 필요성 을 느끼는 영화	0
7265430	아 ... 완죤반했엇 ... ♥ 주인공 인 팡 지엔 ...? 인가 ? 완죤 멋져 ... ♥ . ♥	1
10245481	영화 루시 + 좀비 오 합쳐놓은 영화 같네요 . 루시 의 뇌 사용 으로 초능력 ... 죽은 자도 되살리는 좀비 오 의 약물 ... 흠 .. 재미 는 별로 없어요	0
7332082	스탤론 의 특유 의 코미디 연기 스나입스 의 신랄한 연기 그리고 연출 에서 나오는 빛 이 발 하는 특별한 영화인 것 같다 ...	1
8863240	난 그게 짜증나는거야 . 왜 주인공 은 총알 한 방 도안 맞고 다 죽이냐고 . 공감 이안 돼 공감 이 .. 왜 다 주인공 앞 에서 파김치 처럼 쓰러지냐고 ㅋㅋㅋ 백악관 도 뚫은 놈 들 이	0
3926617	실망 이다 .	0
7927318	이건 정말 명작 이네 요	1
7272331	킬링타임 용 으로 최고	1
8762062	강용석 씨 64회 문제 본질 은 보지 못 하고 감정 에 휘 둘려 말 하고 있는데 잘라먹고 비판 은 논리 적 으로 해야 지우기는게 아닙니다 이번 회 보고 너무 실망 스럽네요 강용석 씨 프로그램 다른 것 도 보기 싫어지네요	0
8022066	영 화초 반 부 에 힌트 가 너무 약함 . 별 생각 을 다 하게 만들어놓고 애매하게 끝 맺어 버림 . 키포인트 가 섬 밖 에 있었음 . 치사하다고나 할까 ?	0
7867768	짱개 같은 영화	0
8835611	단연 최고 의 영화 ....	1
9979669	6월 6일 현충일 . 감사합니다 .	1
8613608	제 아들 이 제목 이 야하 대요	0
6997152	다른 극장판 보다 색다르고 좋았어요	1
229885	궁금하오 ! 제작비 의 태반 을 도대체 어디 에 쏟은 건지	0
748006	21 세기 들어 최악 의 영화 중 한편 .	0
8168194	욕심 은 악 을 낳고 , 악 은 또 다른 악 을 낳는다 . 절대 적 인 선 은 지구 상 에 없다 .	1
9713527	다람쥐 들 이 귀 여울 뿐 아무 것 도 없다	0
9811973	의젖 과 노계의 향연 ..	0
4849659	읭 ... 응 ?	0
10128708	1 점도 아까운 쓰레기 초반 20분 동안 떠들 기만 하고 이런 영화 를 왜 핸드 카메라 로 찍는지 정신 사나워서 집중 도 안되는데 내용 도 없음 . 인간 들 떠드는게 다다 괴물영화 개뿔	0
8645002	아직 8 화 까지 밖에 안나 온 상태 지만 보는 내내 눈 을 뗄수 없게 만드는 몰입 감 , 그리고 긴장감 , 배우 들 의 연기력 이 더해져서 2014년 최고 의 드라마 라고 생각 됩니다 .	1
9926162	매드 맥스 1 편 은 그냥 예고편 이라 생각 하라 보라 했지만 진짜 너무 지루하고 재미 도 없고 액션 도 없다 . 확실히 1 편 은 재미없다 . 이제 2 편 보고 평 남기마	0
7928659	저 한테 황금 시간 인 밤 10시 에 지상파 가 아니 케이블 보게 만들었어요 .. 정말 대단함 ㅎㅎ 그녀 의 신화 너무 재밌 ㅇ 어요 .. 한 회 한 회볼때 마다 지루하지 않고 시간 가는줄 모르겠어요 ~ 지상파 면 완전 대박 인데 아쉽네요 .. ㅠㅠㅠ	1
1140758	생 구라 좆 쳐 발라 라 이 게 무슨 2 편이 냐 ㅋㅋ	0
2527895	화면 과 소리 만 좋음 . 그게 끝	0
4741857	차라리 .. 프레디 랑 제이슨 이 싸우는게 더 재밌었지 .... 에 휴 ... SF 도아 니 고 ㅋㅋ ;	0
5017459	이 영화 를 알 게 해주신 교수 님 께 진심 으로 감사 드린다 ... 초록 ... 초 몽환 적 이야 ...	1
9864280	평점 이 예상 보다 낮아서 놀랐어요 저 는 학교 에서 선생님 께서 보여주셔서 보게 됐는데 너무 재밌게 봤어요 친구 들 이랑 수다 도 별로 안 떨고 몰입 해서 재밌게 봤어요 ! ost 도 너무 좋아용	1
8456263	역시 명작 ~ 최고 입니다	1
9331712	여러가지 교훈 을 느꼈네요 이영화 를 보고 원작 이 너무 좋아서 보았더니 영화 도 만점 이네 요 모자란 아버지 와 어머니 사이 에서 완득이 가 대단하네요	1
10017281	어차피 죽을텐데 사람 은 왜 사 는가 ?	1
3659389	갠 적 으로 힐러 리더 프 를 아끼지만 ... 이 영화 는 보는 내내 지루했다 .....	0
267621	키 아누 의 연 기 변신 은 괜찮았으나 도대체 이 게 영환 지 ..	0
10094445	점수 너무 짜다 .. 10 점 이지 이건 ㅠㅠ	1
3407342	농담 따먹기 수준 도 안 된다	0
7700083	평점 이 너무 높아서 낮추 기용 으로 1 점 만 / 개인 적 으로 5~6 점 정도 임	0
8906134	개인 적 으로 라비 앙 로즈 라는 노래 는 인연 이 깊은 노래 라 이런 노래 를 부른 사람 이 대체 누굴까 생각 해봤습니다 . 그리고 이디스 피 아프를 알 게 되었고 정말 감상 하길 잘 했다고 생각 합니다 .	1
9332701	가슴 에 진한 여운 이 남아있는 좋은 작품 입니다 .... 사 치코 . 후 나우 타 노래 도 좋구요 . ㅎㅎ	1
6354671	여기 서 말 도 안되는 장면 은 npg 가 폭발 했는데 건물 지하가 안 무너진것	1
9113398	시간 때우려다가 전 기세 가 아까웠다 물어내라 !	0
9554822	진짜 한번 더보 고 싶은 영화 입니다 콩코드기 가 나오는 영화 인데 .... 끝 장면 이 참 안타까운 영화 이지 요	1
8934786	좀비 영화 가 아니네요 . 정말 별로 네 요 . 시간 아까워요 .	0
8057069	정말 비추 입니다 . 영화로 나오러면 최소 시간 이 잇나요 ? 계속 시간 을 끌려는것 같앗어요 ~~ 마지막 노래 도 계속 반복 에 외국 사람 들 나와서 입 모 양도 안 맞고 .. 아이 들 은 좋아 햇 지만 돈 은 아까웠습니다 . 질 이 헝편없어 요 ..	0
7672189	다크나이트 라이즈 와 블랙코미디 와의 환상 드라마	0
9253553	굿굿 재밌게 봤어요 !!	1
10001609	무조건 동성애 를 안좋게 보는 사람 들 이 봤으면 좋겠네요 두 분 연기 잘 봤습니다 ㅎㅎ	1
8534321	그 시 대 그 시절 의 청춘 상 . 아련하고 우습고 짠하다	1
7227595	이 거 .. 공포영화 가 맞는 지 모르겠다 .. 이건 무슨 개연 성도 없고 그냥 귀신 나와서 죽는게 끝 인가 ? 적어도 영화 가 무슨 메세지 를 말 하고자 하는지는 제대로 전달 할 수 있어야 하는데 .. 난 내 가 OO 이라 이해 못 하는 줄 알았네	0
32896	롱 ~ 롱 ~ 롱 ~ 테이크 !! 환장할 만큼 지루한 영화 !!	0
9211557	80년 대 sf 영화 인가요 ? 넘 허 접해	0
8814409	재난 대책 은 이렇게 해야 한다 . 다시 봐도 시대 가 지나도 전혀 손색 이 없다	1
3006404	이런 붕뜬 이야기 보단 현실 적 인 영화 가 더 낫다 ..	0
9968790	못 해도 8 점 은 되야지 7 점 은 아닌듯	1
10797	차마 20분 을 버티지 못 하고 나 의 눈 은 처참히 잠기 고 말았다	0
9216073	코미디 좋아하는 사람 만 보시길 ..	0
8882697	서른 살이 다 개 잼있다 ㅋㅋㅋㄱ	1
4047761	의외로 재밌어서 깜짝 놀랐습니다 .	1
6306181	이런 OOO 기 영화 는 내 가 태어나서 첨 이다 .	0
8685598	이 영화 를 보기 전 으로 돌아가고 싶어요	0
3113223	죽었다 . 참 재미없다 .	0
5779806	트레일러 보고 난후 에 1분 간 멍 때린	1
8167157	로드리게스 영화 중 최고 ... 반 데 라스 최고 ... 셀마 최고 ... 음악 쩔고 액션 쩔고 ...	1
10109024	몰입도 쩔어요 정재영 씨 를 드라마 에서 볼 수 있어서 좋아요	1
1121237	죽 을 때 까지 90년 대초반의 멕 라이언 같은 존재 를 또 볼 수 있을까	1
9575524	꿀잼 허니 잼 포도 잼 딸기 잼	1
10070843	뭔가 스토리 전개 가 잘 않 되니까 걍 존나 멋있게 보여주자 !! 이런 느낌 마치 드라마 예고편 5~6 개 붙여 논 영상 같다 .	0
7449459	ㅉㅉ	0
9229795	드디어 이영화 를 찾았네요 초딩 때 티비 로 보고 아직 까지 기억 에 남아 서 찾아봤는데 디센트 였어요 진짜 지리는줄 알았는데 호러영화 중 에 베스트 죠	1
7658357	ㅜㅜ 이기광 님 이 연기 를 너무 잘 했어요 !! 진짜 최고 !!	1
9981262	미션임파서블 정 주행 하는데 1 은 진짜 첩보 스릴러 의 한 획 을 그 었 는데 2 는 ㄹㅇ 눈 이 썪는줄 알았네 오우삼 은 비둘기 성애자 인가 보다	0
9502207	생각나서 들렀는데 평점 왜 이렇지 ....	1
4826685	2 프로 빼고 98 프로 가 부족한 느낌	0
2630692	여운 이 오랫동안 남았던 영화	1
7441978	어머니 께서 정말 좋아하실 장르 에요 ~ 꼭 엄마 께 추천 해드려야겠어요 ㅎㅎ	1
6929752	앞 으로는 저 예산 으로 싼 티나 게 찍은 영화 는 티켓 값 도 절반 할인 해야 할거 같다 . 돈 없어서 이렇게 밖에 못 만드는게 더 이상 변명 거리 가 될 순 없는거다 . 몇몇 잔인한 씬 을 빼면 TV 단막극 수준 . 극장 에서 돈 내면 서 보기 엔 무리수 가 아닐까 ?	0
1960776	헉 더 이상 말 이 필요없는 영화	0
814616	청리 중국사람 입니다 . 청리 를 보조 하는 애가 한국 마크 달 고 잇 엇 지	1
4247516	이런 영화 어디 없을까요 ?? 뭔가 묘 하게 만드는 영화 인데 ..	1
5240145	재미있네요 . 내용 도 좋고 ....	1
1932329	어렸을 때 최고 그 5 명 이야 ㅋㅋ 원숭이 죽어서 졸라 슬펐음	1
6680138	이 게 영화 냐	0
390508	이 영화 를 보면서 너무나 화가 났다 .......	1
4523477	이렇게 멋진 영화 를 이제 서 보다니 ..	1
8411456	명성 을 듣고 기대하고 봤지만 역시 한국 드라마 의 한계 가 느껴지는 엉 성한 스릴러 나쁘진 않지만 그렇다고 이런 평점 을 받을만한 드라마 는 아니다	0
7551429	비극 적 인 상황 에 순응 할 수 밖에 없는 복제인간 의 삶 과 감정 을 세밀 하게 그려 냈다 SF 스토리 를 현실 적 으로 담담히 보여주니 진지하게 생각 하고 공감 하게 된다	1
8952730	소년 기 의 추억 이 함께 했던 드라마 그리고 엔딩	1
8176012	친구 2 보다 재밌네요 !! 적극 추천 !!!	1
713043	기억 도 잘 안 날 정도 로 어릴 때 봤지만 엄청 좋아했던 만화 ㅋㅋ	1
8915388	교육 이 무너진 근본 적 인 원인 에 대해 잘 보여준 영화 ... 어른 들 의 과오 , 부모 와 사회 의 몰락 이 순수한 아이 들 의 행동 들 로 보여지는 것	1
7129154	이런 로드무비 완전 좋더라 ~	1
2253820	감독 이 약 먹었다 . 제발 마약 좀 하지마	0
10262377	한 남자 의 인생 에 대한 최고 의 영화	1
9865210	재밌게 봤어요 진짜 ! 영 화구 성 도 제목 답 게 치밀하고 배우 들 연기 도 너무 좋고 무엇 보다 큰 정보 와 교훈 을 줘서 좋았습니다	1
287639	학교 에서 빌려 봤는데 정말 재미있었음	1
3347104	좀더 재미있게 만들면 ..	0
9803970	정말 잘 만든 영화 . 진국 부 감독 이 계속 이런 퀄리티 의 영화 를 만들어 주길 기원 해본다 .	1
9626257	현실 을 그대로 보여주는 음악 영화 !!	1
4771096	전쟁 의 비극 을 잘 살린 영화 라고 생각 한다 . 화려한 전쟁영화 는 아니지만 꼭 봐 야함 .	1
8009422	볼거리 도 많고 흥미진진 했다 . 원작 엔 못 미쳐도 훌륭했고 특히 올랜도 블룸 !	1
565610	최고 , 정말 최고다 ,,	1
9543338	혼자 보기 에는 정말 좋은 영화 임 ^^ 나름 작품 이해 하려 노력 하고 심취 하니 재밌더라고요	1
9866507	이런게 또 개봉 하나 ?... 스크린 낭비 는 이런거 임 ..	0
10231543	야구 를 좋아하는 사람 이 라면 무조건 봐 야하는 영화 ... 정말 안타까운 현실 과 노력 에 대한 이야기 를 잘 다룬 영화 인거 같네요 .. 꼭 한번 보세요 후회 는 안 합니다 ..	1
4431859	나 .. 나영 아 ... ㅜㅜ	0
10127860	잘 봤어요 .. 가슴 이 답답해서 많이 울었네요 ..	1
4513766	존나 쓰레기 ;	0
10246099	이상하다 나카타 감독 링 은 잘 만들었는데 이건 왠지 ...;;.	0
8434571	별 덤 높 이기 다 디다 디 도러	1
2554380	당시 60 대의 레슬리 닐슨 의 기념비 적 인 코믹 물 .. 극장 에서 배꼽 잡고 웃었 심	1
10007612	이 영화 뭔가 요 ?? 남자 인 제 가 우연히 dvd 구입 후 벌써 여러 번 보게 만들다니 ... 정말 대학교 1 학년 때 의 모습 이 어느 정도 보 여서 그런지 자주 보게 됩니다 ^^	1
6065222	진짜 재미없다 ..	0
4663596	소지섭 , 윤계상 , 김하늘 외 모든 배우 와 스텝 분들 좋은 드라마 만들어줘서 고마워요 .	1
9177296	재미 만 있구만 ㅋ 뭔 작품 성 따지고 보냐 ㅋㅋ	1
6680131	뒤늦게 알 아 버린 사랑 .. 그동안 의 삶은 무의미했던거지	1
1035617	보고싶다	0
7542878	재밌어요 ~ 근데 김조한 씨 인지 .. 엔딩 쏭 너무 쥐어 짜는 소리 불편해요 ~ 현태 화이팅 !! 너 가 사장 해라 ~	1
3847256	그냥 놔두시지 그러셨어요 ...	0
2568203	21 세기 에 나온 20 세기 영화	0
319879	존내 멋 잇어 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ	1
4525340	돈 도 아깝고 시간 도 아까웠던 한심한 영화 .. 솔직 이 1 점도 주기 아까운 영화 .	0
8564656	에반게리온 서는 10 점 인가요	1
9523414	설경구 는 작품 이 라면 무조건 하고 나오나보다 그러다 3 류 된다	0
5593536	재밌다 ........	1
4354459	아깝운 영화 ㅠㅠ	1
9262931	이 영화 는 진짜 아름다운 영화 다 이렇게 아름다운 영화 를 만들수 있다는것에 놀랐다	1
8863281	집중 해서 보니 긴박하고 재미나 네 언론 의 역할 이나 강대국 의 개입 왜 남일 같지 않게 느껴지지 .. 우리 의 과거 와 조금 은 비슷한 ..	1
3278032	볼 만해 요 ..	1
9268841	전편 에 비해 달달 함 이나 설레임 , 사랑스러 움 등 모든 면 에서 부족 . 전편 의 재탕 느낌 . OST 도 전편 에 비해 귀 에 안 들어 옴 . 2 편 은 굳이 안 봐도 될 뻔	0
9478125	액션 이 약했다 그리고 뭔가 스토리 가 약한것 같다 .. 3 편 에선 개선 되길 !	0
7410214	재미있던데 평점 왜 이러지 ?	1
5525385	슈퍼맨 死 - 최악 의 편 .	0
5347679	답답한 사람 이 그걸 극복 해가며 서로 공감 을 만드는 과정 이 좋았습니다 . ^^	1
8640764	ㅈㄴ 웃김 성룡 코미디 액션 의 한계 ㅎㅎ	1
9295206	이럴줄 알았어 ㅠㅠ 망했어 망했어 그러니까 신세경 은 아니 랬 자 나 ....	0
5817614	달콤하지 않은 거짓말 의 무한 반복 .	0
1934398	사랑 한다 .	1
6393700	공유 보려고 보는 영화	0
9725214	김범 존 # 나멋쪙 남규리 존나 예 뻥 이범수 연기 ㅎㄷㄷ	1
8660426	진짜 댓글 보고 안 보려 했었는데 볼 영화 없어서 봤는데 진짜 재밌습니다 .. 평점 1~2 점 믿지 마세여 효민 씨 도 연기 잘 하시고 감동 도 있어요 ㅠㅠ 개인 취향 일 수도 있는데 진짜 재밌게 봤습니다 !	1
6815751	짐 자 무시 의 삽질	0
5232102	최고 의 영화	1
8675548	말 하고자 하는건 있는데 너무 나갔다 . 보기 에 눈살 찌푸려지는 대화 와 몇 몇 장면 들 .. 예술 이라기 엔 아름답지 않은	0
7609770	약간 아쉬운면도 없지 않았지만 제 기 대 이상 이었습니다 배우 들 의 연기 가 너무 좋아서 특히 마이 한테 감정이입 이 저절로 되드라구 요 잘 봤습니다 !	1
3606612	야 .	0
10274262	스토리 는 탄탄하고 효과 는 무섭고 무서운 영화 좋아하는데 한국 공포 영화 중 기담 다음 으로 젤 재밌게 본 공포영화 다	1
5229005	한 번 도 안 놀래 키 는 공포영화	0
5056687	감동 .................... ㅜㅜ	1
4900335	정말 잘 봤습니다 ^^ 수고 많으셨 네 여 ^^	1
2690528	어렸을 때 봤을 때 영화 속 인어 속 꼬리 가 너무나 신비롭게 보였던 .	1
3887375	초등학교 때 이영화 를 도대체 몇번 이나 본지 모른다 . 반 담 영화 중 최고 인 듯	1
6632154	영화 스토리 흐름 상 지루하지 않고 일 본 영화 는 정말 신기하다	1
8533373	와 진짜 내 가 잠 을 못자요 ㅋ 너무 재밌어요 ~ 진짜 공감 가고 캐릭터 하나 하 나 신경 많이 쓰신거 같아요 ~ 엄지원 너무 이쁘고 이지아 안쓰럽고 .. 방금 아빠 품 에 안겨 우는데 .. 나도 같이 울었어요 ..	1
5244441	죨 라 지루하네 .. 맷 데이먼 의 그린 존 급 이네 ...	0
9972682	김소현 의 연기 가 해품달 때 보다 열 걸음 은 발전 한 듯 ..^^ 재밌게 보고있어요 ~	1
717256	여기 나오는 아줌마 들 다 귀 여 움 ^^.. 끝 까지 ..	1
1439110	남자배우 가 슈퍼 소년 앤드류 였구나 .. 어디서 많이 봤다 했더니만 .	1
7682256	개인 적 으로 역대 가장 역겹고 재수없는 여주 가 아닐까 한다 ...	0
6112010	나도 별로	0
8988806	재미있습니다 ... ㅠㅠ //	1
7951903	드라마 같은 앵글 에 촬영 기술 돈 버렸다	0
8938939	깡패 같은 세상 깡 으로 뭘 버텨 ? 연출 이 깡패 다 갈래 가 뭐 냐 삼계탕 조금 먹고 후라이드 한 입 먹고 삼겹살 먹는 식이 다	0
7072389	주인공 머싯 고 ㅋㅋ 드럼 라인 끼리 할 때 는 진짜 소름 돋음 ... 이런 영화 많이나 왓으 면 좋겟음	1
2394496	주윤발 이 이런 흐접 영화 에 출연 했던게 당시 에 참 안타깝 더 라는	0
5387938	날 처음 으로 평점 하게 만드는군 개 쓰 래 기 영화 라고 하기도 뭐 그럼 찌랭 이 감독 임	0
7671637	그냥 영 상미 하고 배경 을 잘 만들었는데 역시 인간 의 타락 주된 모습 일 뿐 그냥 그 이상 으로 스토리 는 별로 입니다 .	0
8850411	재밌습니다 . 꿀잼 ㅋㅋ	1
7250580	진짜 소름 이 돋는다	1
7988124	최악 ... 감동 도 없고 .... 대놓고 범죄 .. ㅡㅡ 말 도안 돼는 영화	0
5173058	역시 이재용 에게 형사 역할 참 잘 어울림 . 베리 굿 !!!!!!!!!! 이재용 은 너무 멋있는 간지남	1
8536564	일베 놈 들 봐라 . 이 영화 안 봤지만 10 점 은 줘야겠다 .	1
6774576	나 이 거 ~ 비디오 아줌마 한테 막 사정 해서 빌려 봤었는 뎅 ㅎㅎ	1
9312455	좋아요 ...^^~~	1
8863564	이도영 오빠 화이팅 ! 힝 상응 원해요	1
5340767	빛 좋은 개살구	0
4226854	지금 보면 저 사람 들 ... 연기 를 발 로 한다 . 너무 흔한 줄거리 ...	0
5812932	무조건 봐야되 여 ~~ 강추 !!	1
9535110	깜짝 난입 이랑 침 뱉는거 다시 봐도 웃기 네 ㅋㅋㅋㅋ	1
9134653	지금 보면 손발 오그라드는 장면 이 많지만 그 당시 순수했던 시절 에서나 나올 수 있는 거 다 . 빼어난 주제가 만으로도 이 영화 의 가치 가 있다 .	1
2463800	지하실 에 갖혀서 속 고사 는 건 어쩌면 , 우리 일지 도 몰라 .	1
456538	조정래 와 임권택 의 만남	1
6649473	역시	1
2447461	별 이유 없이 그냥 가슴 에 오래도록 남아 가끔 문득 생각 이 나 는 영화	1
4876540	이 거 진짜 재미없음 .... 눈물나게 재미없어요 ..	0
7521792	김희선 이 주인공 인 줄 알았으나 알 고 보니 김현주 가 주인공 이었던 영화 . 김희선 은 조연 은 얼마 안 나옴 . 영화 자체 는 무지 지루하고 재미없음	0
9102561	간만 에 쓰레기 영 화보 네 요 ㅋ	0
9567072	쓰레기 다 솔직히 ...	0
3395835	영 상미 랑 내용 이랑 다 괜찮았다 !	1
5103747	역시 일본 은 살색 많이 나오는 영화 만 잘 만드는듯 ..	0
9850340	호구 ㅅ ㄱ 들 ㅎㅎ 어차피 돈 은 저 여자애 가 벌고 법적 처벌 은 호구 들 이 받는거 아녀 ㅎㅎ 나 같음 더러워 서라도 안 한다 ㅎㅎ	0
6281505	불편한 진실 을 여 는 열쇠	1
